,_id,chat_id,chat_date,user_id
475,5e51aae0626892ebcf7e988d,43,22-7-19,9
476,5e51aae0626892ebcf7e988e,43,22-7-19,1
477,5e51aae0626892ebcf7e988f,43,22-7-19,7
478,5e51aae0626892ebcf7e9890,43,22-7-19,4
479,5e51aae0626892ebcf7e9891,43,22-7-19,5
480,5e51aae0626892ebcf7e9892,43,22-7-19,6
481,5e51aae0626892ebcf7e9893,43,22-7-19,13
482,5e51aae0626892ebcf7e9894,43,22-7-19,10
483,5e51aae0626892ebcf7e9895,43,22-7-19,11
484,5e51aae0626892ebcf7e9896,43,22-7-19,14
485,5e51aae0626892ebcf7e9897,44,27-11-19,0
486,5e51aae0626892ebcf7e9898,44,27-11-19,2
487,5e51aae0626892ebcf7e9899,44,27-11-19,3
488,5e51aae0626892ebcf7e989a,44,27-11-19,6
489,5e51aae0626892ebcf7e989b,44,27-11-19,4
490,5e51aae0626892ebcf7e989c,44,27-11-19,13
491,5e51aae0626892ebcf7e989d,44,27-11-19,1
492,5e51aae0626892ebcf7e989e,44,27-11-19,5
493,5e51aae0626892ebcf7e989f,44,27-11-19,11
494,5e51aae0626892ebcf7e98a0,44,27-11-19,9
495,5e51aae0626892ebcf7e98a1,45,10-11-19,4
496,5e51aae0626892ebcf7e98a2,45,10-11-19,0
497,5e51aae0626892ebcf7e98a3,45,10-11-19,2
498,5e51aae0626892ebcf7e98a4,45,10-11-19,5
499,5e51aae0626892ebcf7e98a5,45,10-11-19,6
500,5e51aae0626892ebcf7e98a6,45,10-11-19,3
501,5e51aae0626892ebcf7e98a7,45,10-11-19,8
502,5e51aae0626892ebcf7e98a8,45,10-11-19,1
503,5e51aae0626892ebcf7e98a9,45,10-11-19,12
504,5e51aae0626892ebcf7e98aa,45,10-11-19,7
505,5e51aae0626892ebcf7e98ab,45,10-11-19,9
506,5e51aae0626892ebcf7e98ac,45,10-11-19,10
507,5e51aae0626892ebcf7e98ad,45,10-11-19,11
508,5e51aae0626892ebcf7e98ae,46,10-12-19,2
509,5e51aae0626892ebcf7e98af,46,10-12-19,0
510,5e51aae0626892ebcf7e98b0,46,10-12-19,1
511,5e51aae0626892ebcf7e98b1,46,10-12-19,5
512,5e51aae0626892ebcf7e98b2,46,10-12-19,4
513,5e51aae0626892ebcf7e98b3,46,10-12-19,3
514,5e51aae0626892ebcf7e98b4,46,10-12-19,6
515,5e51aae0626892ebcf7e98b5,46,10-12-19,7
516,5e51aae0626892ebcf7e98b6,46,10-12-19,9
517,5e51aae0626892ebcf7e98b7,47,22-8-19,0
518,5e51aae0626892ebcf7e98b8,47,22-8-19,3
519,5e51aae0626892ebcf7e98b9,47,22-8-19,1
520,5e51aae0626892ebcf7e98ba,47,22-8-19,4
521,5e51aae0626892ebcf7e98bb,47,22-8-19,9
522,5e51aae0626892ebcf7e98bc,47,22-8-19,6
523,5e51aae0626892ebcf7e98bd,47,22-8-19,2
524,5e51aae0626892ebcf7e98be,47,22-8-19,10
525,5e51aae0626892ebcf7e98bf,47,22-8-19,7
526,5e51aae0626892ebcf7e98c0,47,22-8-19,8
527,5e51aae0626892ebcf7e98c1,47,22-8-19,11
528,5e51aae0626892ebcf7e98c2,47,22-8-19,12
529,5e51aae0626892ebcf7e98c3,47,22-8-19,5
530,5e51aae0626892ebcf7e98c4,48,9-1-20,0
531,5e51aae0626892ebcf7e98c5,48,9-1-20,1
532,5e51aae0626892ebcf7e98c6,48,9-1-20,2
533,5e51aae0626892ebcf7e98c7,48,9-1-20,4
534,5e51aae0626892ebcf7e98c8,48,9-1-20,3
535,5e51aae0626892ebcf7e98c9,48,9-1-20,6
536,5e51aae0626892ebcf7e98ca,48,9-1-20,10
537,5e51aae0626892ebcf7e98cb,48,9-1-20,11
538,5e51aae0626892ebcf7e98cc,48,9-1-20,14
539,5e51aae0626892ebcf7e98cd,48,9-1-20,7
540,5e51aae0626892ebcf7e98ce,48,9-1-20,5
541,5e51aae0626892ebcf7e98cf,49,9-9-19,0
542,5e51aae0626892ebcf7e98d0,49,9-9-19,3
543,5e51aae0626892ebcf7e98d1,49,9-9-19,1
544,5e51aae0626892ebcf7e98d2,49,9-9-19,2
545,5e51aae0626892ebcf7e98d3,49,9-9-19,5
546,5e51aae0626892ebcf7e98d4,49,9-9-19,9
547,5e51aae0626892ebcf7e98d5,49,9-9-19,6
548,5e51aae0626892ebcf7e98d6,49,9-9-19,4
549,5e51aae0626892ebcf7e98d7,49,9-9-19,11
550,5e51aae0626892ebcf7e98d8,50,23-12-19,0
551,5e51aae0626892ebcf7e98d9,50,23-12-19,1
552,5e51aae0626892ebcf7e98da,50,23-12-19,5
553,5e51aae0626892ebcf7e98db,50,23-12-19,2
554,5e51aae0626892ebcf7e98dc,50,23-12-19,3
555,5e51aae0626892ebcf7e98dd,50,23-12-19,4
556,5e51aae0626892ebcf7e98de,50,23-12-19,10
557,5e51aae0626892ebcf7e98df,50,23-12-19,6
558,5e51aae0626892ebcf7e98e0,50,23-12-19,12
559,5e51aae0626892ebcf7e98e1,50,23-12-19,11
560,5e51aae0626892ebcf7e98e2,50,23-12-19,14
561,5e51aae0626892ebcf7e98e3,50,23-12-19,7
562,5e51aae0626892ebcf7e98e4,50,23-12-19,9
563,5e51aae0626892ebcf7e98e5,51,23-7-19,0
564,5e51aae0626892ebcf7e98e6,51,23-7-19,1
565,5e51aae0626892ebcf7e98e7,51,23-7-19,4
566,5e51aae0626892ebcf7e98e8,51,23-7-19,2
567,5e51aae0626892ebcf7e98e9,51,23-7-19,3
568,5e51aae0626892ebcf7e98ea,51,23-7-19,9
569,5e51aae0626892ebcf7e98eb,51,23-7-19,13
570,5e51aae0626892ebcf7e98ec,51,23-7-19,5
571,5e51aae0626892ebcf7e98ed,51,23-7-19,11
572,5e51aae0626892ebcf7e98ee,51,23-7-19,10
573,5e51aae0626892ebcf7e98ef,52,30-12-19,3
574,5e51aae0626892ebcf7e98f0,52,30-12-19,2
575,5e51aae0626892ebcf7e98f1,52,30-12-19,1
576,5e51aae0626892ebcf7e98f2,52,30-12-19,0
577,5e51aae0626892ebcf7e98f3,52,30-12-19,5
578,5e51aae0626892ebcf7e98f4,52,30-12-19,4
579,5e51aae0626892ebcf7e98f5,52,30-12-19,8
580,5e51aae0626892ebcf7e98f6,52,30-12-19,7
581,5e51aae0626892ebcf7e98f7,52,30-12-19,6
582,5e51aae0626892ebcf7e98f8,52,30-12-19,10
583,5e51aae0626892ebcf7e98f9,52,30-12-19,14
584,5e51aae0626892ebcf7e98fa,53,26-6-19,0
585,5e51aae0626892ebcf7e98fb,53,26-6-19,2
586,5e51aae0626892ebcf7e98fc,53,26-6-19,5
587,5e51aae0626892ebcf7e98fd,53,26-6-19,1
588,5e51aae0626892ebcf7e98fe,53,26-6-19,3
589,5e51aae0626892ebcf7e98ff,53,26-6-19,7
590,5e51aae0626892ebcf7e9900,53,26-6-19,6
591,5e51aae0626892ebcf7e9901,53,26-6-19,4
592,5e51aae0626892ebcf7e9902,53,26-6-19,8
593,5e51aae0626892ebcf7e9903,53,26-6-19,14
594,5e51aae0626892ebcf7e9904,53,26-6-19,11
595,5e51aae0626892ebcf7e9905,53,26-6-19,10
596,5e51aae0626892ebcf7e9906,54,31-12-19,1
597,5e51aae0626892ebcf7e9907,54,31-12-19,3
598,5e51aae0626892ebcf7e9908,54,31-12-19,0
599,5e51aae0626892ebcf7e9909,54,31-12-19,2
600,5e51aae0626892ebcf7e990a,54,31-12-19,8
601,5e51aae0626892ebcf7e990b,54,31-12-19,14
602,5e51aae0626892ebcf7e990c,54,31-12-19,5
603,5e51aae0626892ebcf7e990d,54,31-12-19,11
604,5e51aae0626892ebcf7e990e,54,31-12-19,7
605,5e51aae0626892ebcf7e990f,54,31-12-19,6
606,5e51aae0626892ebcf7e9910,54,31-12-19,4
607,5e51aae0626892ebcf7e9911,54,31-12-19,10
608,5e51aae0626892ebcf7e9912,54,31-12-19,9
609,5e51aae0626892ebcf7e9913,54,31-12-19,13
610,5e51aae0626892ebcf7e9914,54,31-12-19,12
611,5e51aae0626892ebcf7e9915,55,11-10-19,0
612,5e51aae0626892ebcf7e9916,55,11-10-19,1
613,5e51aae0626892ebcf7e9917,55,11-10-19,2
614,5e51aae0626892ebcf7e9918,55,11-10-19,4
615,5e51aae0626892ebcf7e9919,55,11-10-19,3
616,5e51aae0626892ebcf7e991a,55,11-10-19,8
617,5e51aae0626892ebcf7e991b,55,11-10-19,9
618,5e51aae0626892ebcf7e991c,55,11-10-19,6
619,5e51aae0626892ebcf7e991d,55,11-10-19,11
620,5e51aae0626892ebcf7e991e,55,11-10-19,5
621,5e51aae0626892ebcf7e991f,55,11-10-19,7
622,5e51aae0626892ebcf7e9920,55,11-10-19,12
623,5e51aae0626892ebcf7e9921,55,11-10-19,14
624,5e51aae0626892ebcf7e9922,56,6-1-20,0
625,5e51aae0626892ebcf7e9923,56,6-1-20,2
626,5e51aae0626892ebcf7e9924,56,6-1-20,1
627,5e51aae0626892ebcf7e9925,56,6-1-20,3
628,5e51aae0626892ebcf7e9926,56,6-1-20,6
629,5e51aae0626892ebcf7e9927,56,6-1-20,7
630,5e51aae0626892ebcf7e9928,56,6-1-20,5
631,5e51aae0626892ebcf7e9929,56,6-1-20,4
632,5e51aae0626892ebcf7e992a,56,6-1-20,9
633,5e51aae0626892ebcf7e992b,56,6-1-20,13
634,5e51aae0626892ebcf7e992c,57,11-7-19,0
635,5e51aae0626892ebcf7e992d,57,11-7-19,3
636,5e51aae0626892ebcf7e992e,57,11-7-19,1
637,5e51aae0626892ebcf7e992f,57,11-7-19,2
638,5e51aae0626892ebcf7e9930,57,11-7-19,8
639,5e51aae0626892ebcf7e9931,57,11-7-19,7
640,5e51aae0626892ebcf7e9932,57,11-7-19,6
641,5e51aae0626892ebcf7e9933,57,11-7-19,4
642,5e51aae0626892ebcf7e9934,58,2-10-19,0
643,5e51aae0626892ebcf7e9935,58,2-10-19,4
644,5e51aae0626892ebcf7e9936,58,2-10-19,1
645,5e51aae0626892ebcf7e9937,58,2-10-19,2
646,5e51aae0626892ebcf7e9938,58,2-10-19,11
647,5e51aae0626892ebcf7e9939,58,2-10-19,6
648,5e51aae0626892ebcf7e993a,58,2-10-19,3
649,5e51aae0626892ebcf7e993b,58,2-10-19,9
650,5e51aae0626892ebcf7e993c,58,2-10-19,8
651,5e51aae0626892ebcf7e993d,58,2-10-19,5
652,5e51aae0626892ebcf7e993e,58,2-10-19,7
653,5e51aae0626892ebcf7e993f,59,2-12-19,5
654,5e51aae0626892ebcf7e9940,59,2-12-19,3
655,5e51aae0626892ebcf7e9941,59,2-12-19,0
656,5e51aae0626892ebcf7e9942,59,2-12-19,1
657,5e51aae0626892ebcf7e9943,59,2-12-19,2
658,5e51aae0626892ebcf7e9944,59,2-12-19,4
659,5e51aae0626892ebcf7e9945,59,2-12-19,6
660,5e51aae0626892ebcf7e9946,59,2-12-19,8
661,5e51aae0626892ebcf7e9947,59,2-12-19,11
662,5e51aae0626892ebcf7e9948,60,10-7-19,1
663,5e51aae0626892ebcf7e9949,60,10-7-19,0
664,5e51aae0626892ebcf7e994a,60,10-7-19,3
665,5e51aae0626892ebcf7e994b,60,10-7-19,2
666,5e51aae0626892ebcf7e994c,60,10-7-19,4
667,5e51aae0626892ebcf7e994d,60,10-7-19,14
668,5e51aae0626892ebcf7e994e,60,10-7-19,6
669,5e51aae0626892ebcf7e994f,60,10-7-19,11
670,5e51aae0626892ebcf7e9950,60,10-7-19,9
671,5e51aae0626892ebcf7e9951,60,10-7-19,10
672,5e51aae1626892ebcf7e9952,61,27-10-19,0
673,5e51aae1626892ebcf7e9953,61,27-10-19,4
674,5e51aae1626892ebcf7e9954,61,27-10-19,2
675,5e51aae1626892ebcf7e9955,61,27-10-19,1
676,5e51aae1626892ebcf7e9956,61,27-10-19,3
677,5e51aae1626892ebcf7e9957,61,27-10-19,7
678,5e51aae1626892ebcf7e9958,61,27-10-19,13
679,5e51aae1626892ebcf7e9959,61,27-10-19,6
680,5e51aae1626892ebcf7e995a,61,27-10-19,8
681,5e51aae1626892ebcf7e995b,61,27-10-19,9
682,5e51aae1626892ebcf7e995c,61,27-10-19,5
683,5e51aae1626892ebcf7e995d,62,3-1-20,3
684,5e51aae1626892ebcf7e995e,62,3-1-20,0
685,5e51aae1626892ebcf7e995f,62,3-1-20,1
686,5e51aae1626892ebcf7e9960,62,3-1-20,2
687,5e51aae1626892ebcf7e9961,62,3-1-20,4
688,5e51aae1626892ebcf7e9962,62,3-1-20,5
689,5e51aae1626892ebcf7e9963,62,3-1-20,6
690,5e51aae1626892ebcf7e9964,62,3-1-20,10
691,5e51aae1626892ebcf7e9965,62,3-1-20,7
692,5e51aae1626892ebcf7e9966,62,3-1-20,11
693,5e51aae1626892ebcf7e9967,63,6-11-19,3
694,5e51aae1626892ebcf7e9968,63,6-11-19,0
695,5e51aae1626892ebcf7e9969,63,6-11-19,1
696,5e51aae1626892ebcf7e996a,63,6-11-19,2
697,5e51aae1626892ebcf7e996b,63,6-11-19,4
698,5e51aae1626892ebcf7e996c,63,6-11-19,7
699,5e51aae1626892ebcf7e996d,63,6-11-19,5
700,5e51aae1626892ebcf7e996e,63,6-11-19,6
701,5e51aae1626892ebcf7e996f,63,6-11-19,8
702,5e51aae1626892ebcf7e9970,63,6-11-19,11
703,5e51aae1626892ebcf7e9971,63,6-11-19,14
704,5e51aae1626892ebcf7e9972,63,6-11-19,10
705,5e51aae1626892ebcf7e9973,63,6-11-19,9
706,5e51aae1626892ebcf7e9974,63,6-11-19,12
707,5e51aae1626892ebcf7e9975,64,8-7-19,0
708,5e51aae1626892ebcf7e9976,64,8-7-19,2
709,5e51aae1626892ebcf7e9977,64,8-7-19,3
710,5e51aae1626892ebcf7e9978,64,8-7-19,1
711,5e51aae1626892ebcf7e9979,64,8-7-19,6
712,5e51aae1626892ebcf7e997a,64,8-7-19,7
713,5e51aae1626892ebcf7e997b,64,8-7-19,13
714,5e51aae1626892ebcf7e997c,64,8-7-19,8
715,5e51aae1626892ebcf7e997d,64,8-7-19,9
716,5e51aae1626892ebcf7e997e,64,8-7-19,11
717,5e51aae1626892ebcf7e997f,64,8-7-19,10
718,5e51aae1626892ebcf7e9980,65,26-9-19,0
719,5e51aae1626892ebcf7e9981,65,26-9-19,3
720,5e51aae1626892ebcf7e9982,65,26-9-19,1
721,5e51aae1626892ebcf7e9983,65,26-9-19,2
722,5e51aae1626892ebcf7e9984,65,26-9-19,5
723,5e51aae1626892ebcf7e9985,65,26-9-19,6
724,5e51aae1626892ebcf7e9986,65,26-9-19,11
725,5e51aae1626892ebcf7e9987,65,26-9-19,7
726,5e51aae1626892ebcf7e9988,65,26-9-19,4
727,5e51aae1626892ebcf7e9989,65,26-9-19,8
728,5e51aae1626892ebcf7e998a,65,26-9-19,10
729,5e51aae1626892ebcf7e998b,65,26-9-19,13
730,5e51aae1626892ebcf7e998c,66,8-11-19,0
731,5e51aae1626892ebcf7e998d,66,8-11-19,1
732,5e51aae1626892ebcf7e998e,66,8-11-19,3
733,5e51aae1626892ebcf7e998f,66,8-11-19,2
734,5e51aae1626892ebcf7e9990,66,8-11-19,4
735,5e51aae1626892ebcf7e9991,66,8-11-19,6
736,5e51aae1626892ebcf7e9992,66,8-11-19,9
737,5e51aae1626892ebcf7e9993,66,8-11-19,5
738,5e51aae1626892ebcf7e9994,66,8-11-19,7
739,5e51aae1626892ebcf7e9995,66,8-11-19,12
740,5e51aae1626892ebcf7e9996,66,8-11-19,11
741,5e51aae1626892ebcf7e9997,67,12-11-19,3
742,5e51aae1626892ebcf7e9998,67,12-11-19,0
743,5e51aae1626892ebcf7e9999,67,12-11-19,6
744,5e51aae1626892ebcf7e999a,67,12-11-19,5
745,5e51aae1626892ebcf7e999b,67,12-11-19,1
746,5e51aae1626892ebcf7e999c,67,12-11-19,2
747,5e51aae1626892ebcf7e999d,67,12-11-19,4
748,5e51aae1626892ebcf7e999e,67,12-11-19,11
749,5e51aae1626892ebcf7e999f,67,12-11-19,7
750,5e51aae1626892ebcf7e99a0,67,12-11-19,8
751,5e51aae1626892ebcf7e99a1,67,12-11-19,9
752,5e51aae1626892ebcf7e99a2,67,12-11-19,13
753,5e51aae1626892ebcf7e99a3,68,10-1-20,0
754,5e51aae1626892ebcf7e99a4,68,10-1-20,3
755,5e51aae1626892ebcf7e99a5,68,10-1-20,1
756,5e51aae1626892ebcf7e99a6,68,10-1-20,2
757,5e51aae1626892ebcf7e99a7,68,10-1-20,4
758,5e51aae1626892ebcf7e99a8,68,10-1-20,5
759,5e51aae1626892ebcf7e99a9,68,10-1-20,10
760,5e51aae1626892ebcf7e99aa,68,10-1-20,9
761,5e51aae1626892ebcf7e99ab,68,10-1-20,14
762,5e51aae1626892ebcf7e99ac,68,10-1-20,6
763,5e51aae1626892ebcf7e99ad,68,10-1-20,11
764,5e51aae1626892ebcf7e99ae,68,10-1-20,7
765,5e51aae1626892ebcf7e99af,69,10-2-20,2
766,5e51aae1626892ebcf7e99b0,69,10-2-20,0
767,5e51aae1626892ebcf7e99b1,69,10-2-20,4
768,5e51aae1626892ebcf7e99b2,69,10-2-20,3
769,5e51aae1626892ebcf7e99b3,69,10-2-20,6
770,5e51aae1626892ebcf7e99b4,69,10-2-20,1
771,5e51aae1626892ebcf7e99b5,69,10-2-20,8
772,5e51aae1626892ebcf7e99b6,69,10-2-20,12
773,5e51aae1626892ebcf7e99b7,69,10-2-20,7
774,5e51aae1626892ebcf7e99b8,70,2-9-19,2
775,5e51aae1626892ebcf7e99b9,70,2-9-19,3
776,5e51aae1626892ebcf7e99ba,70,2-9-19,0
777,5e51aae1626892ebcf7e99bb,70,2-9-19,1
778,5e51aae1626892ebcf7e99bc,70,2-9-19,7
779,5e51aae1626892ebcf7e99bd,70,2-9-19,12
780,5e51aae1626892ebcf7e99be,70,2-9-19,9
781,5e51aae1626892ebcf7e99bf,70,2-9-19,5
782,5e51aae1626892ebcf7e99c0,70,2-9-19,6
783,5e51aae1626892ebcf7e99c1,70,2-9-19,4
784,5e51aae1626892ebcf7e99c2,70,2-9-19,11
785,5e51aae1626892ebcf7e99c3,71,14-12-19,1
786,5e51aae1626892ebcf7e99c4,71,14-12-19,0
787,5e51aae1626892ebcf7e99c5,71,14-12-19,3
788,5e51aae1626892ebcf7e99c6,71,14-12-19,2
789,5e51aae1626892ebcf7e99c7,71,14-12-19,4
790,5e51aae1626892ebcf7e99c8,71,14-12-19,12
791,5e51aae1626892ebcf7e99c9,71,14-12-19,5
792,5e51aae1626892ebcf7e99ca,71,14-12-19,6
793,5e51aae1626892ebcf7e99cb,71,14-12-19,10
794,5e51aae1626892ebcf7e99cc,71,14-12-19,9
795,5e51aae1626892ebcf7e99cd,71,14-12-19,11
796,5e51aae1626892ebcf7e99ce,72,5-11-19,4
797,5e51aae1626892ebcf7e99cf,72,5-11-19,2
798,5e51aae1626892ebcf7e99d0,72,5-11-19,0
799,5e51aae1626892ebcf7e99d1,72,5-11-19,5
800,5e51aae1626892ebcf7e99d2,72,5-11-19,1
801,5e51aae1626892ebcf7e99d3,72,5-11-19,6
802,5e51aae1626892ebcf7e99d4,72,5-11-19,11
803,5e51aae1626892ebcf7e99d5,72,5-11-19,3
804,5e51aae1626892ebcf7e99d6,72,5-11-19,10
805,5e51aae1626892ebcf7e99d7,72,5-11-19,8
806,5e51aae1626892ebcf7e99d8,72,5-11-19,13
807,5e51aae1626892ebcf7e99d9,73,15-10-19,0
808,5e51aae1626892ebcf7e99da,73,15-10-19,6
809,5e51aae1626892ebcf7e99db,73,15-10-19,1
810,5e51aae1626892ebcf7e99dc,73,15-10-19,3
811,5e51aae1626892ebcf7e99dd,73,15-10-19,4
812,5e51aae1626892ebcf7e99de,73,15-10-19,2
813,5e51aae1626892ebcf7e99df,73,15-10-19,5
814,5e51aae1626892ebcf7e99e0,73,15-10-19,9
815,5e51aae1626892ebcf7e99e1,73,15-10-19,12
816,5e51aae1626892ebcf7e99e2,73,15-10-19,14
817,5e51aae1626892ebcf7e99e3,73,15-10-19,8
818,5e51aae1626892ebcf7e99e4,74,14-8-19,1
819,5e51aae1626892ebcf7e99e5,74,14-8-19,0
820,5e51aae1626892ebcf7e99e6,74,14-8-19,4
821,5e51aae1626892ebcf7e99e7,74,14-8-19,3
822,5e51aae1626892ebcf7e99e8,74,14-8-19,2
823,5e51aae1626892ebcf7e99e9,74,14-8-19,9
824,5e51aae1626892ebcf7e99ea,74,14-8-19,11
825,5e51aae1626892ebcf7e99eb,74,14-8-19,5
826,5e51aae1626892ebcf7e99ec,74,14-8-19,8
827,5e51aae1626892ebcf7e99ed,75,19-12-19,0
828,5e51aae1626892ebcf7e99ee,75,19-12-19,2
829,5e51aae1626892ebcf7e99ef,75,19-12-19,6
830,5e51aae1626892ebcf7e99f0,75,19-12-19,1
831,5e51aae1626892ebcf7e99f1,75,19-12-19,4
832,5e51aae1626892ebcf7e99f2,75,19-12-19,5
833,5e51aae1626892ebcf7e99f3,75,19-12-19,10
834,5e51aae1626892ebcf7e99f4,75,19-12-19,3
835,5e51aae1626892ebcf7e99f5,75,19-12-19,9
836,5e51aae1626892ebcf7e99f6,75,19-12-19,7
837,5e51aae1626892ebcf7e99f7,76,3-10-19,0
838,5e51aae1626892ebcf7e99f8,76,3-10-19,1
839,5e51aae1626892ebcf7e99f9,76,3-10-19,10
840,5e51aae1626892ebcf7e99fa,76,3-10-19,6
841,5e51aae1626892ebcf7e99fb,76,3-10-19,3
842,5e51aae1626892ebcf7e99fc,76,3-10-19,2
843,5e51aae1626892ebcf7e99fd,76,3-10-19,9
844,5e51aae1626892ebcf7e99fe,76,3-10-19,5
845,5e51aae1626892ebcf7e99ff,76,3-10-19,4
846,5e51aae1626892ebcf7e9a00,76,3-10-19,14
847,5e51aae1626892ebcf7e9a01,76,3-10-19,7
848,5e51aae1626892ebcf7e9a02,76,3-10-19,8
849,5e51aae1626892ebcf7e9a03,76,3-10-19,13
850,5e51aae1626892ebcf7e9a04,77,11-12-19,0
851,5e51aae1626892ebcf7e9a05,77,11-12-19,3
852,5e51aae1626892ebcf7e9a06,77,11-12-19,5
853,5e51aae1626892ebcf7e9a07,77,11-12-19,2
854,5e51aae1626892ebcf7e9a08,77,11-12-19,1
855,5e51aae1626892ebcf7e9a09,77,11-12-19,6
856,5e51aae1626892ebcf7e9a0a,77,11-12-19,9
857,5e51aae1626892ebcf7e9a0b,77,11-12-19,4
858,5e51aae1626892ebcf7e9a0c,77,11-12-19,8
859,5e51aae1626892ebcf7e9a0d,78,13-11-19,5
860,5e51aae1626892ebcf7e9a0e,78,13-11-19,4
861,5e51aae1626892ebcf7e9a0f,78,13-11-19,3
862,5e51aae1626892ebcf7e9a10,78,13-11-19,6
863,5e51aae1626892ebcf7e9a11,78,13-11-19,0
864,5e51aae1626892ebcf7e9a12,78,13-11-19,2
865,5e51aae1626892ebcf7e9a13,78,13-11-19,1
866,5e51aae1626892ebcf7e9a14,78,13-11-19,7
867,5e51aae1626892ebcf7e9a15,79,7-2-20,0
868,5e51aae1626892ebcf7e9a16,79,7-2-20,3
869,5e51aae1626892ebcf7e9a17,79,7-2-20,1
870,5e51aae1626892ebcf7e9a18,79,7-2-20,4
871,5e51aae1626892ebcf7e9a19,79,7-2-20,5
872,5e51aae1626892ebcf7e9a1a,79,7-2-20,2
873,5e51aae1626892ebcf7e9a1b,79,7-2-20,6
874,5e51aae1626892ebcf7e9a1c,79,7-2-20,7
875,5e51aae1626892ebcf7e9a1d,79,7-2-20,8
876,5e51aae1626892ebcf7e9a1e,79,7-2-20,11
877,5e51aae1626892ebcf7e9a1f,80,5-1-20,0
878,5e51aae1626892ebcf7e9a20,80,5-1-20,4
879,5e51aae1626892ebcf7e9a21,80,5-1-20,2
880,5e51aae1626892ebcf7e9a22,80,5-1-20,5
881,5e51aae1626892ebcf7e9a23,80,5-1-20,6
882,5e51aae1626892ebcf7e9a24,80,5-1-20,3
883,5e51aae1626892ebcf7e9a25,80,5-1-20,9
884,5e51aae1626892ebcf7e9a26,80,5-1-20,1
885,5e51aae1626892ebcf7e9a27,80,5-1-20,7
886,5e51aae1626892ebcf7e9a28,81,26-12-19,0
887,5e51aae1626892ebcf7e9a29,81,26-12-19,2
888,5e51aae1626892ebcf7e9a2a,81,26-12-19,4
889,5e51aae1626892ebcf7e9a2b,81,26-12-19,3
890,5e51aae1626892ebcf7e9a2c,81,26-12-19,1
891,5e51aae1626892ebcf7e9a2d,81,26-12-19,6
892,5e51aae1626892ebcf7e9a2e,81,26-12-19,11
893,5e51aae1626892ebcf7e9a2f,82,28-1-20,0
894,5e51aae1626892ebcf7e9a30,82,28-1-20,1
895,5e51aae1626892ebcf7e9a31,82,28-1-20,3
896,5e51aae1626892ebcf7e9a32,82,28-1-20,2
897,5e51aae1626892ebcf7e9a33,82,28-1-20,4
898,5e51aae1626892ebcf7e9a34,82,28-1-20,6
899,5e51aae1626892ebcf7e9a35,82,28-1-20,5
900,5e51aae1626892ebcf7e9a36,82,28-1-20,9
901,5e51aae1626892ebcf7e9a37,82,28-1-20,8
902,5e51aae1626892ebcf7e9a38,83,8-10-19,1
903,5e51aae1626892ebcf7e9a39,83,8-10-19,0
904,5e51aae1626892ebcf7e9a3a,83,8-10-19,4
905,5e51aae1626892ebcf7e9a3b,83,8-10-19,3
906,5e51aae1626892ebcf7e9a3c,83,8-10-19,2
907,5e51aae1626892ebcf7e9a3d,83,8-10-19,11
908,5e51aae1626892ebcf7e9a3e,83,8-10-19,6
909,5e51aae1626892ebcf7e9a3f,83,8-10-19,7
910,5e51aae1626892ebcf7e9a40,83,8-10-19,5
911,5e51aae1626892ebcf7e9a41,84,17-10-19,0
912,5e51aae1626892ebcf7e9a42,84,17-10-19,1
913,5e51aae1626892ebcf7e9a43,84,17-10-19,4
914,5e51aae1626892ebcf7e9a44,84,17-10-19,3
915,5e51aae1626892ebcf7e9a45,84,17-10-19,2
916,5e51aae1626892ebcf7e9a46,84,17-10-19,6
917,5e51aae1626892ebcf7e9a47,84,17-10-19,9
918,5e51aae1626892ebcf7e9a48,84,17-10-19,5
919,5e51aae1626892ebcf7e9a49,84,17-10-19,8
920,5e51aae1626892ebcf7e9a4a,84,17-10-19,11
921,5e51aae1626892ebcf7e9a4b,85,14-11-19,0
922,5e51aae1626892ebcf7e9a4c,85,14-11-19,2
923,5e51aae1626892ebcf7e9a4d,85,14-11-19,3
924,5e51aae1626892ebcf7e9a4e,85,14-11-19,6
925,5e51aae1626892ebcf7e9a4f,85,14-11-19,1
926,5e51aae1626892ebcf7e9a50,85,14-11-19,5
927,5e51aae1626892ebcf7e9a51,85,14-11-19,4
928,5e51aae1626892ebcf7e9a52,85,14-11-19,9
929,5e51aae1626892ebcf7e9a53,85,14-11-19,10
930,5e51aae1626892ebcf7e9a54,86,28-9-19,1
931,5e51aae1626892ebcf7e9a55,86,28-9-19,0
932,5e51aae1626892ebcf7e9a56,86,28-9-19,4
933,5e51aae1626892ebcf7e9a57,86,28-9-19,5
934,5e51aae1626892ebcf7e9a58,86,28-9-19,3
935,5e51aae1626892ebcf7e9a59,86,28-9-19,2
936,5e51aae1626892ebcf7e9a5a,86,28-9-19,12
937,5e51aae1626892ebcf7e9a5b,86,28-9-19,7
938,5e51aae1626892ebcf7e9a5c,86,28-9-19,9
939,5e51aae1626892ebcf7e9a5d,87,26-1-20,0
940,5e51aae1626892ebcf7e9a5e,87,26-1-20,2
941,5e51aae1626892ebcf7e9a5f,87,26-1-20,3
942,5e51aae1626892ebcf7e9a60,87,26-1-20,4
943,5e51aae1626892ebcf7e9a61,87,26-1-20,5
944,5e51aae1626892ebcf7e9a62,87,26-1-20,8
945,5e51aae1626892ebcf7e9a63,87,26-1-20,1
